"oftcode","boroughname","onstreetna","fromstreet","tostreetna","inspection","systemrating"
"259520226580226610","Bronx","PROSPECT AVENUE","EAST 164 STREET","EAST 165 STREET","2023-12-08T00:00:00.000","9.93"
"259520226580226610","Bronx","PROSPECT AVENUE","EAST 164 STREET","EAST 165 STREET","2024-09-10T00:00:00.000","9.93"
"259520226580226610","Bronx","PROSPECT AVENUE","EAST 164 STREET","EAST 165 STREET","2024-09-10T00:00:00.000","9.93"
"259520226580226610","Bronx","PROSPECT AVENUE","EAST 164 STREET","EAST 165 STREET","2025-01-15T00:00:00.000","9.69"
"259520226580226610","Bronx","PROSPECT AVENUE","EAST 164 STREET","EAST 165 STREET","2025-01-15T00:00:00.000","9.69"
"259520226580226610","Bronx","PROSPECT AVENUE","EAST 164 STREET","EAST 165 STREET","2025-10-23T00:00:00.000","9.19"
"259520226580226610","Bronx","PROSPECT AVENUE","EAST 164 STREET","EAST 165 STREET","2025-10-23T00:00:00.000","9.19"
"259520226580226610","Bronx","PROSPECT AVENUE","EAST 164 STREET","EAST 165 STREET","2026-01-14T00:00:00.000","9.83"
"259520226580226610","Bronx","PROSPECT AVENUE","EAST 164 STREET","EAST 165 STREET","2026-01-14T00:00:00.000","9.83"
"259520226670240520","Bronx","PROSPECT AVENUE","EAST 167 STREET","HOME STREET","2018-03-20T00:00:00.000","5.96"
"259520226670240520","Bronx","PROSPECT AVENUE","EAST 167 STREET","HOME STREET","2018-08-29T00:00:00.000","3.66"
"259520226670240520","Bronx","PROSPECT AVENUE","EAST 167 STREET","HOME STREET","2019-09-12T00:00:00.000","4.18"
"259520226670240520","Bronx","PROSPECT AVENUE","EAST 167 STREET","HOME STREET","2021-05-03T00:00:00.000","9.93"
"259520226670240520","Bronx","PROSPECT AVENUE","EAST 167 STREET","HOME STREET","2021-10-08T00:00:00.000","9.93"
"259520226670240520","Bronx","PROSPECT AVENUE","EAST 167 STREET","HOME STREET","2022-12-20T00:00:00.000","9.11"
"259520226670240520","Bronx","PROSPECT AVENUE","EAST 167 STREET","HOME STREET","2023-12-08T00:00:00.000","8.77"
"259520226670240520","Bronx","PROSPECT AVENUE","EAST 167 STREET","HOME STREET","2025-01-15T00:00:00.000","9.69"
"259520226670240520","Bronx","PROSPECT AVENUE","EAST 167 STREET","HOME STREET","2026-01-14T00:00:00.000","8.7"
"259520226670266690","Bronx","PROSPECT AVENUE","EAST 167 STREET","MSGR JOHN STELTZ SQUARE","2018-03-20T00:00:00.000","7.89"
"259520226670266690","Bronx","PROSPECT AVENUE","EAST 167 STREET","MSGR JOHN STELTZ SQUARE","2018-08-29T00:00:00.000","8.25"
"259520226670266690","Bronx","PROSPECT AVENUE","EAST 167 STREET","MSGR JOHN STELTZ SQUARE","2019-09-12T00:00:00.000","8.72"
"259520226670266690","Bronx","PROSPECT AVENUE","EAST 167 STREET","MSGR JOHN STELTZ SQUARE","2021-05-03T00:00:00.000","10.0"
"259520226670266690","Bronx","PROSPECT AVENUE","EAST 167 STREET","MSGR JOHN STELTZ SQUARE","2021-10-08T00:00:00.000","10.0"
"259520226670266690","Bronx","PROSPECT AVENUE","EAST 167 STREET","MSGR JOHN STELTZ SQUARE","2022-12-20T00:00:00.000","9.93"
"259520226670266690","Bronx","PROSPECT AVENUE","EAST 167 STREET","MSGR JOHN STELTZ SQUARE","2023-12-08T00:00:00.000","9.59"
"259520226670266690","Bronx","PROSPECT AVENUE","EAST 167 STREET","MSGR JOHN STELTZ SQUARE","2025-01-15T00:00:00.000","9.69"
"259520226670266690","Bronx","PROSPECT AVENUE","EAST 167 STREET","MSGR JOHN STELTZ SQUARE","2026-01-14T00:00:00.000","8.62"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2018-03-20T00:00:00.000","7.89"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2018-03-20T00:00:00.000","7.89"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2020-08-11T00:00:00.000","10.0"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2020-08-11T00:00:00.000","10.0"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2021-10-08T00:00:00.000","10.0"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2021-10-08T00:00:00.000","10.0"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2022-04-13T00:00:00.000","9.93"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2022-04-13T00:00:00.000","9.93"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2022-12-20T00:00:00.000","9.93"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2022-12-20T00:00:00.000","9.93"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2023-07-10T00:00:00.000","9.11"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2023-07-10T00:00:00.000","9.11"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2023-12-08T00:00:00.000","9.93"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2023-12-08T00:00:00.000","9.93"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2024-08-27T00:00:00.000","9.54"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2024-08-27T00:00:00.000","9.54"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2025-01-15T00:00:00.000","8.87"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2025-01-15T00:00:00.000","8.87"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2025-10-24T00:00:00.000","7.65"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2025-10-24T00:00:00.000","7.65"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2026-01-14T00:00:00.000","6.81"
"259520226700240520","Bronx","PROSPECT AVENUE","EAST 168 STREET","HOME STREET","2026-01-14T00:00:00.000","6.81"
"259520226730233720","Bronx","PROSPECT AVENUE","EAST 169 STREET","FREEMAN STREET","2018-03-20T00:00:00.000","7.62"
"259520226730233720","Bronx","PROSPECT AVENUE","EAST 169 STREET","FREEMAN STREET","2018-08-27T00:00:00.000","6.75"
"259520226730233720","Bronx","PROSPECT AVENUE","EAST 169 STREET","FREEMAN STREET","2019-09-12T00:00:00.000","5.8"
"259520226730233720","Bronx","PROSPECT AVENUE","EAST 169 STREET","FREEMAN STREET","2021-05-03T00:00:00.000","6.63"
"259520226730233720","Bronx","PROSPECT AVENUE","EAST 169 STREET","FREEMAN STREET","2021-10-08T00:00:00.000","8.9"
"259520226730233720","Bronx","PROSPECT AVENUE","EAST 169 STREET","FREEMAN STREET","2022-12-20T00:00:00.000","3.46"
"259520226730233720","Bronx","PROSPECT AVENUE","EAST 169 STREET","FREEMAN STREET","2023-12-08T00:00:00.000","8.04"
"259520226730233720","Bronx","PROSPECT AVENUE","EAST 169 STREET","FREEMAN STREET","2025-01-15T00:00:00.000","3.55"
"259520226730233720","Bronx","PROSPECT AVENUE","EAST 169 STREET","FREEMAN STREET","2026-01-14T00:00:00.000","4.4"
"259520266625266690","Bronx","PROSPECT AVENUE","REV EDLER HAWKINS SQUARE","MSGR JOHN STELTZ SQUARE","2018-03-20T00:00:00.000","7.89"
"259520266625266690","Bronx","PROSPECT AVENUE","REV EDLER HAWKINS SQUARE","MSGR JOHN STELTZ SQUARE","2018-08-29T00:00:00.000","6.7"
"259520266625266690","Bronx","PROSPECT AVENUE","REV EDLER HAWKINS SQUARE","MSGR JOHN STELTZ SQUARE","2019-09-12T00:00:00.000","6.27"
"259520266625266690","Bronx","PROSPECT AVENUE","REV EDLER HAWKINS SQUARE","MSGR JOHN STELTZ SQUARE","2021-05-03T00:00:00.000","10.0"
"259520266625266690","Bronx","PROSPECT AVENUE","REV EDLER HAWKINS SQUARE","MSGR JOHN STELTZ SQUARE","2021-10-08T00:00:00.000","10.0"
"259520266625266690","Bronx","PROSPECT AVENUE","REV EDLER HAWKINS SQUARE","MSGR JOHN STELTZ SQUARE","2022-12-20T00:00:00.000","9.83"
"259520266625266690","Bronx","PROSPECT AVENUE","REV EDLER HAWKINS SQUARE","MSGR JOHN STELTZ SQUARE","2023-12-08T00:00:00.000","8.77"
"259520266625266690","Bronx","PROSPECT AVENUE","REV EDLER HAWKINS SQUARE","MSGR JOHN STELTZ SQUARE","2025-01-15T00:00:00.000","9.93"
"259520266625266690","Bronx","PROSPECT AVENUE","REV EDLER HAWKINS SQUARE","MSGR JOHN STELTZ SQUARE","2026-01-14T00:00:00.000","8.94"
"264740210520245120","Bronx","SHORE DRIVE","BARKLEY AVENUE","LAFAYETTE AVENUE","2018-09-14T00:00:00.000","9.93"
"264740210520245120","Bronx","SHORE DRIVE","BARKLEY AVENUE","LAFAYETTE AVENUE","2019-10-11T00:00:00.000","9.93"
"264740210520245120","Bronx","SHORE DRIVE","BARKLEY AVENUE","LAFAYETTE AVENUE","2021-06-28T00:00:00.000","9.68"
"264740210520245120","Bronx","SHORE DRIVE","BARKLEY AVENUE","LAFAYETTE AVENUE","2021-07-20T00:00:00.000","9.59"
"264740210520245120","Bronx","SHORE DRIVE","BARKLEY AVENUE","LAFAYETTE AVENUE","2022-07-23T00:00:00.000","9.54"
"264740210520245120","Bronx","SHORE DRIVE","BARKLEY AVENUE","LAFAYETTE AVENUE","2023-08-17T00:00:00.000","6.85"
"264740210520245120","Bronx","SHORE DRIVE","BARKLEY AVENUE","LAFAYETTE AVENUE","2024-08-12T00:00:00.000","5.8"
"264740210520245120","Bronx","SHORE DRIVE","BARKLEY AVENUE","LAFAYETTE AVENUE","2025-08-19T00:00:00.000","5.05"
"264740210520245120","Bronx","SHORE DRIVE","BARKLEY AVENUE","LAFAYETTE AVENUE","2026-07-10T00:00:00.000","5.29"
"265060229620230120","Bronx","SOMMER PLACE","EAST TREMONT AVENUE","EDISON AVENUE","2018-09-14T00:00:00.000","6.99"
"265060229620230120","Bronx","SOMMER PLACE","EAST TREMONT AVENUE","EDISON AVENUE","2019-10-11T00:00:00.000","7.2"
"265060229620230120","Bronx","SOMMER PLACE","EAST TREMONT AVENUE","EDISON AVENUE","2021-06-28T00:00:00.000","7.2"
"265060229620230120","Bronx","SOMMER PLACE","EAST TREMONT AVENUE","EDISON AVENUE","2021-07-19T00:00:00.000","8.49"
"265060229620230120","Bronx","SOMMER PLACE","EAST TREMONT AVENUE","EDISON AVENUE","2022-07-23T00:00:00.000","6.99"
"265060229620230120","Bronx","SOMMER PLACE","EAST TREMONT AVENUE","EDISON AVENUE","2023-08-14T00:00:00.000","5.43"
"265060229620230120","Bronx","SOMMER PLACE","EAST TREMONT AVENUE","EDISON AVENUE","2024-08-12T00:00:00.000","6.18"
"265060229620230120","Bronx","SOMMER PLACE","EAST TREMONT AVENUE","EDISON AVENUE","2025-08-19T00:00:00.000","5.05"
"265060229620230120","Bronx","SOMMER PLACE","EAST TREMONT AVENUE","EDISON AVENUE","2026-07-10T00:00:00.000","5.29"
"265620225800225830","Bronx","ST ANNS AVENUE","EAST 138 STREET","EAST 139 STREET","2018-05-22T00:00:00.000","8.05"
"265620225800225830","Bronx","ST ANNS AVENUE","EAST 138 STREET","EAST 139 STREET","2018-07-24T00:00:00.000","8.05"
"265620225800225830","Bronx","ST ANNS AVENUE","EAST 138 STREET","EAST 139 STREET","2019-08-05T00:00:00.000","9.44"
"265620225800225830","Bronx","ST ANNS AVENUE","EAST 138 STREET","EAST 139 STREET","2021-04-10T00:00:00.000","9.59"
"265620225800225830","Bronx","ST ANNS AVENUE","EAST 138 STREET","EAST 139 STREET","2021-08-07T00:00:00.000","7.14"
"265620225800225830","Bronx","ST ANNS AVENUE","EAST 138 STREET","EAST 139 STREET","2022-08-23T00:00:00.000","9.83"
"265620225800225830","Bronx","ST ANNS AVENUE","EAST 138 STREET","EAST 139 STREET","2023-09-14T00:00:00.000","8.49"
"265620225800225830","Bronx","ST ANNS AVENUE","EAST 138 STREET","EAST 139 STREET","2025-02-23T00:00:00.000","6.15"
"265620225800225830","Bronx","ST ANNS AVENUE","EAST 138 STREET","EAST 139 STREET","2026-05-26T00:00:00.000","8.62"
"266420223820273220","Bronx","STADIUM AVENUE","DEAN AVENUE","WATERBURY AVENUE","2018-09-14T00:00:00.000","9.11"
"266420223820273220","Bronx","STADIUM AVENUE","DEAN AVENUE","WATERBURY AVENUE","2019-10-11T00:00:00.000","9.93"
"266420223820273220","Bronx","STADIUM AVENUE","DEAN AVENUE","WATERBURY AVENUE","2021-06-28T00:00:00.000","8.24"
"266420223820273220","Bronx","STADIUM AVENUE","DEAN AVENUE","WATERBURY AVENUE","2021-07-20T00:00:00.000","9.83"
"266420223820273220","Bronx","STADIUM AVENUE","DEAN AVENUE","WATERBURY AVENUE","2022-07-23T00:00:00.000","9.83"
"266420223820273220","Bronx","STADIUM AVENUE","DEAN AVENUE","WATERBURY AVENUE","2023-08-17T00:00:00.000","9.93"
"266420223820273220","Bronx","STADIUM AVENUE","DEAN AVENUE","WATERBURY AVENUE","2024-08-12T00:00:00.000","9.84"
"266420223820273220","Bronx","STADIUM AVENUE","DEAN AVENUE","WATERBURY AVENUE","2025-08-19T00:00:00.000","7.8"
"266420223820273220","Bronx","STADIUM AVENUE","DEAN AVENUE","WATERBURY AVENUE","2026-07-10T00:00:00.000","6.25"
"268720216720265520","Bronx","TIFFANY STREET","BURNETT PLACE","SPOFFORD AVENUE","2018-03-05T00:00:00.000","5.29"
"268720216720265520","Bronx","TIFFANY STREET","BURNETT PLACE","SPOFFORD AVENUE","2018-08-22T00:00:00.000","10.0"
"268720216720265520","Bronx","TIFFANY STREET","BURNETT PLACE","SPOFFORD AVENUE","2019-09-11T00:00:00.000","9.93"
"268720216720265520","Bronx","TIFFANY STREET","BURNETT PLACE","SPOFFORD AVENUE","2021-04-03T00:00:00.000","5.94"
"268720216720265520","Bronx","TIFFANY STREET","BURNETT PLACE","SPOFFORD AVENUE","2022-04-14T00:00:00.000","5.89"
"268720216720265520","Bronx","TIFFANY STREET","BURNETT PLACE","SPOFFORD AVENUE","2023-05-13T00:00:00.000","5.04"
"268720216720265520","Bronx","TIFFANY STREET","BURNETT PLACE","SPOFFORD AVENUE","2024-06-03T00:00:00.000","8.66"
"268720216720265520","Bronx","TIFFANY STREET","BURNETT PLACE","SPOFFORD AVENUE","2025-07-01T00:00:00.000","5.49"
"268720216720265520","Bronx","TIFFANY STREET","BURNETT PLACE","SPOFFORD AVENUE","2026-08-07T00:00:00.000","6.0"
"268720254520260520","Bronx","TIFFANY STREET","OAK POINT AVENUE","RANDALL AVENUE","2018-03-05T00:00:00.000","4.92"
"268720254520260520","Bronx","TIFFANY STREET","OAK POINT AVENUE","RANDALL AVENUE","2018-08-22T00:00:00.000","10.0"
"268720254520260520","Bronx","TIFFANY STREET","OAK POINT AVENUE","RANDALL AVENUE","2019-09-11T00:00:00.000","9.11"
"268720254520260520","Bronx","TIFFANY STREET","OAK POINT AVENUE","RANDALL AVENUE","2021-04-03T00:00:00.000","6.7"
"268720254520260520","Bronx","TIFFANY STREET","OAK POINT AVENUE","RANDALL AVENUE","2022-04-14T00:00:00.000","9.93"
"268720254520260520","Bronx","TIFFANY STREET","OAK POINT AVENUE","RANDALL AVENUE","2023-05-06T00:00:00.000","9.14"
"268720254520260520","Bronx","TIFFANY STREET","OAK POINT AVENUE","RANDALL AVENUE","2024-06-03T00:00:00.000","6.61"
"268720254520260520","Bronx","TIFFANY STREET","OAK POINT AVENUE","RANDALL AVENUE","2025-07-01T00:00:00.000","5.79"
"268720254520260520","Bronx","TIFFANY STREET","OAK POINT AVENUE","RANDALL AVENUE","2026-08-07T00:00:00.000","6.99"
"269020226490226550","Bronx","TINTON AVENUE","EAST 161 STREET","EAST 163 STREET","2018-03-20T00:00:00.000","9.93"
"269020226490226550","Bronx","TINTON AVENUE","EAST 161 STREET","EAST 163 STREET","2018-08-29T00:00:00.000","9.11"
"269020226490226550","Bronx","TINTON AVENUE","EAST 161 STREET","EAST 163 STREET","2019-08-09T00:00:00.000","9.93"
"269020226490226550","Bronx","TINTON AVENUE","EAST 161 STREET","EAST 163 STREET","2021-05-03T00:00:00.000","8.05"
"269020226490226550","Bronx","TINTON AVENUE","EAST 161 STREET","EAST 163 STREET","2021-10-08T00:00:00.000","9.83"
"269020226490226550","Bronx","TINTON AVENUE","EAST 161 STREET","EAST 163 STREET","2022-12-20T00:00:00.000","9.93"
"269020226490226550","Bronx","TINTON AVENUE","EAST 161 STREET","EAST 163 STREET","2023-12-08T00:00:00.000","8.66"
"269020226490226550","Bronx","TINTON AVENUE","EAST 161 STREET","EAST 163 STREET","2025-01-15T00:00:00.000","8.62"
"269020226490226550","Bronx","TINTON AVENUE","EAST 161 STREET","EAST 163 STREET","2026-01-14T00:00:00.000","6.84"
"269720226460226490","Bronx","TRINITY AVENUE","EAST 160 STREET","EAST 161 STREET","2018-03-20T00:00:00.000","9.1"
"269720226460226490","Bronx","TRINITY AVENUE","EAST 160 STREET","EAST 161 STREET","2018-08-07T00:00:00.000","7.06"
"269720226460226490","Bronx","TRINITY AVENUE","EAST 160 STREET","EAST 161 STREET","2019-08-09T00:00:00.000","4.5"
"269720226460226490","Bronx","TRINITY AVENUE","EAST 160 STREET","EAST 161 STREET","2021-04-03T00:00:00.000","6.15"
"269720226460226490","Bronx","TRINITY AVENUE","EAST 160 STREET","EAST 161 STREET","2021-08-07T00:00:00.000","7.13"
"269720226460226490","Bronx","TRINITY AVENUE","EAST 160 STREET","EAST 161 STREET","2022-08-23T00:00:00.000","7.69"
"269720226460226490","Bronx","TRINITY AVENUE","EAST 160 STREET","EAST 161 STREET","2023-09-15T00:00:00.000","7.83"
"269720226460226490","Bronx","TRINITY AVENUE","EAST 160 STREET","EAST 161 STREET","2024-09-10T00:00:00.000","5.53"
"269720226460226490","Bronx","TRINITY AVENUE","EAST 160 STREET","EAST 161 STREET","2025-11-12T00:00:00.000","5.77"
"269720226490226550","Bronx","TRINITY AVENUE","EAST 161 STREET","EAST 163 STREET","2018-03-20T00:00:00.000","7.96"
"269720226490226550","Bronx","TRINITY AVENUE","EAST 161 STREET","EAST 163 STREET","2018-08-29T00:00:00.000","9.01"
"269720226490226550","Bronx","TRINITY AVENUE","EAST 161 STREET","EAST 163 STREET","2019-08-09T00:00:00.000","5.1"
"269720226490226550","Bronx","TRINITY AVENUE","EAST 161 STREET","EAST 163 STREET","2021-05-03T00:00:00.000","7.15"
"269720226490226550","Bronx","TRINITY AVENUE","EAST 161 STREET","EAST 163 STREET","2021-10-08T00:00:00.000","5.8"
"269720226490226550","Bronx","TRINITY AVENUE","EAST 161 STREET","EAST 163 STREET","2022-12-20T00:00:00.000","9.68"
"269720226490226550","Bronx","TRINITY AVENUE","EAST 161 STREET","EAST 163 STREET","2023-12-08T00:00:00.000","6.61"
"269720226490226550","Bronx","TRINITY AVENUE","EAST 161 STREET","EAST 163 STREET","2025-01-15T00:00:00.000","6.99"
"269720226490226550","Bronx","TRINITY AVENUE","EAST 161 STREET","EAST 163 STREET","2026-01-14T00:00:00.000","5.8"
"273620274840274870","Bronx","WEBB AVENUE","WEST 195 STREET","WEST 197 STREET","2019-01-03T00:00:00.000","3.39"
"273620274840274870","Bronx","WEBB AVENUE","WEST 195 STREET","WEST 197 STREET","2020-03-03T00:00:00.000","4.75"
"273620274840274870","Bronx","WEBB AVENUE","WEST 195 STREET","WEST 197 STREET","2021-04-22T00:00:00.000","4.34"
"273620274840274870","Bronx","WEBB AVENUE","WEST 195 STREET","WEST 197 STREET","2022-05-24T00:00:00.000","2.31"
"273620274840274870","Bronx","WEBB AVENUE","WEST 195 STREET","WEST 197 STREET","2023-07-15T00:00:00.000","7.0"
"273620274840274870","Bronx","WEBB AVENUE","WEST 195 STREET","WEST 197 STREET","2023-07-23T00:00:00.000","8.25"
"273620274840274870","Bronx","WEBB AVENUE","WEST 195 STREET","WEST 197 STREET","2023-08-12T00:00:00.000","8.25"
"273620274840274870","Bronx","WEBB AVENUE","WEST 195 STREET","WEST 197 STREET","2024-11-03T00:00:00.000","7.95"
"273620274840274870","Bronx","WEBB AVENUE","WEST 195 STREET","WEST 197 STREET","2025-12-13T00:00:00.000","8.12"
"277450216620264320","Bronx","WICKHAM AVENUE","BURKE AVENUE","SEXTON PLACE","2018-04-03T00:00:00.000","4.12"
"277450216620264320","Bronx","WICKHAM AVENUE","BURKE AVENUE","SEXTON PLACE","2018-04-05T00:00:00.000","5.53"
"277450216620264320","Bronx","WICKHAM AVENUE","BURKE AVENUE","SEXTON PLACE","2019-03-25T00:00:00.000","3.14"
"277450216620264320","Bronx","WICKHAM AVENUE","BURKE AVENUE","SEXTON PLACE","2020-12-15T00:00:00.000","10.0"
"277450216620264320","Bronx","WICKHAM AVENUE","BURKE AVENUE","SEXTON PLACE","2022-05-23T00:00:00.000","10.0"
"277450216620264320","Bronx","WICKHAM AVENUE","BURKE AVENUE","SEXTON PLACE","2023-05-13T00:00:00.000","9.93"
"277450216620264320","Bronx","WICKHAM AVENUE","BURKE AVENUE","SEXTON PLACE","2024-05-23T00:00:00.000","9.83"
"277450216620264320","Bronx","WICKHAM AVENUE","BURKE AVENUE","SEXTON PLACE","2025-05-23T00:00:00.000","7.05"
"277450216620264320","Bronx","WICKHAM AVENUE","BURKE AVENUE","SEXTON PLACE","2026-07-20T00:00:00.000","7.14"
"277550232020245520","Bronx","WILCOX AVENUE","FAIRMOUNT AVENUE","LAYTON AVENUE","2018-09-14T00:00:00.000","9.93"
"277550232020245520","Bronx","WILCOX AVENUE","FAIRMOUNT AVENUE","LAYTON AVENUE","2019-10-11T00:00:00.000","9.93"
"277550232020245520","Bronx","WILCOX AVENUE","FAIRMOUNT AVENUE","LAYTON AVENUE","2021-06-29T00:00:00.000","9.93"
"277550232020245520","Bronx","WILCOX AVENUE","FAIRMOUNT AVENUE","LAYTON AVENUE","2021-07-20T00:00:00.000","9.59"
"277550232020245520","Bronx","WILCOX AVENUE","FAIRMOUNT AVENUE","LAYTON AVENUE","2022-07-23T00:00:00.000","7.14"
"277550232020245520","Bronx","WILCOX AVENUE","FAIRMOUNT AVENUE","LAYTON AVENUE","2023-08-17T00:00:00.000","7.71"
"277550232020245520","Bronx","WILCOX AVENUE","FAIRMOUNT AVENUE","LAYTON AVENUE","2024-08-12T00:00:00.000","6.64"
"277550232020245520","Bronx","WILCOX AVENUE","FAIRMOUNT AVENUE","LAYTON AVENUE","2025-08-19T00:00:00.000","5.94"
"277550232020245520","Bronx","WILCOX AVENUE","FAIRMOUNT AVENUE","LAYTON AVENUE","2026-07-10T00:00:00.000","5.86"
"305280311480311490","Brooklyn","3 AVENUE","99 STREET","100 STREET","2018-10-10T00:00:00.000","4.55"
"305280311480311490","Brooklyn","3 AVENUE","99 STREET","100 STREET","2018-10-10T00:00:00.000","4.55"
"305280311480311490","Brooklyn","3 AVENUE","99 STREET","100 STREET","2019-10-18T00:00:00.000","5.47"
"305280311480311490","Brooklyn","3 AVENUE","99 STREET","100 STREET","2019-10-18T00:00:00.000","5.47"
"305280311480311490","Brooklyn","3 AVENUE","99 STREET","100 STREET","2021-09-27T00:00:00.000","10.0"
"305280311480311490","Brooklyn","3 AVENUE","99 STREET","100 STREET","2021-09-27T00:00:00.000","10.0"
"305280311480311490","Brooklyn","3 AVENUE","99 STREET","100 STREET","2022-02-15T00:00:00.000","10.0"
"305280311480311490","Brooklyn","3 AVENUE","99 STREET","100 STREET","2022-02-15T00:00:00.000","10.0"
"305280311480311490","Brooklyn","3 AVENUE","99 STREET","100 STREET","2022-10-19T00:00:00.000","10.0"
"305280311480311490","Brooklyn","3 AVENUE","99 STREET","100 STREET","2022-10-19T00:00:00.000","10.0"
"305280311480311490","Brooklyn","3 AVENUE","99 STREET","100 STREET","2023-02-27T00:00:00.000","9.84"
"305280311480311490","Brooklyn","3 AVENUE","99 STREET","100 STREET","2023-02-27T00:00:00.000","9.84"
"305280311480311490","Brooklyn","3 AVENUE","99 STREET","100 STREET","2023-10-18T00:00:00.000","9.11"
"305280311480311490","Brooklyn","3 AVENUE","99 STREET","100 STREET","2023-10-18T00:00:00.000","9.11"
