site_id,current_date,future_date,days_ahead,current_rating,future_rating,current_severity,future_severity,borough,on_street,from_street,to_street
310880307230316680,2025-02-26,2026-04-24,422,9.290000,7.450000,0.078888889,0.283333333,Brooklyn,86 STREET,21 AVENUE,BAY 28 STREET
310880390880390930,2018-05-22,2021-10-06,1233,8.620000,9.930000,0.153333333,0.007777778,Brooklyn,86 STREET,WEST 8 STREET,WEST 9 STREET
310880390880390930,2021-10-06,2022-06-10,247,9.930000,10.000000,0.007777778,0.000000000,Brooklyn,86 STREET,WEST 8 STREET,WEST 9 STREET
310880390880390930,2022-06-10,2023-01-30,234,10.000000,10.000000,0.000000000,0.000000000,Brooklyn,86 STREET,WEST 8 STREET,WEST 9 STREET
310880390880390930,2023-01-30,2023-05-17,107,10.000000,9.930000,0.000000000,0.007777778,Brooklyn,86 STREET,WEST 8 STREET,WEST 9 STREET
310880390880390930,2023-05-17,2024-04-23,342,9.930000,9.930000,0.007777778,0.007777778,Brooklyn,86 STREET,WEST 8 STREET,WEST 9 STREET
310880390880390930,2024-04-23,2024-06-13,51,9.930000,8.050000,0.007777778,0.216666667,Brooklyn,86 STREET,WEST 8 STREET,WEST 9 STREET
310880390880390930,2024-06-13,2025-11-17,522,8.050000,6.200000,0.216666667,0.422222222,Brooklyn,86 STREET,WEST 8 STREET,WEST 9 STREET
310880390880390930,2025-11-17,2026-08-12,268,6.200000,6.990000,0.422222222,0.334444444,Brooklyn,86 STREET,WEST 8 STREET,WEST 9 STREET
310880390980391030,2018-06-25,2021-10-06,1199,5.690000,9.930000,0.478888889,0.007777778,Brooklyn,86 STREET,WEST 10 STREET,WEST 11 STREET
310880390980391030,2021-10-06,2022-06-10,247,9.930000,10.000000,0.007777778,0.000000000,Brooklyn,86 STREET,WEST 10 STREET,WEST 11 STREET
310880390980391030,2022-06-10,2023-01-30,234,10.000000,10.000000,0.000000000,0.000000000,Brooklyn,86 STREET,WEST 10 STREET,WEST 11 STREET
310880390980391030,2023-01-30,2023-05-17,107,10.000000,9.760000,0.000000000,0.026666667,Brooklyn,86 STREET,WEST 10 STREET,WEST 11 STREET
310880390980391030,2023-05-17,2024-04-23,342,9.760000,10.000000,0.026666667,0.000000000,Brooklyn,86 STREET,WEST 10 STREET,WEST 11 STREET
310880390980391030,2024-04-23,2024-06-13,51,10.000000,9.930000,0.000000000,0.007777778,Brooklyn,86 STREET,WEST 10 STREET,WEST 11 STREET
310880390980391030,2024-06-13,2025-11-17,522,9.930000,9.930000,0.007777778,0.007777778,Brooklyn,86 STREET,WEST 10 STREET,WEST 11 STREET
310880390980391030,2025-11-17,2026-08-12,268,9.930000,9.830000,0.007777778,0.018888889,Brooklyn,86 STREET,WEST 10 STREET,WEST 11 STREET
314480318630335980,2018-05-23,2018-09-06,106,7.140000,7.950000,0.317777778,0.227777778,Brooklyn,AVENUE R,BEDFORD AVENUE,EAST 26 STREET
314480318630335980,2018-09-06,2019-09-18,377,7.950000,7.140000,0.227777778,0.317777778,Brooklyn,AVENUE R,BEDFORD AVENUE,EAST 26 STREET
314480318630335980,2019-09-18,2021-06-01,622,7.140000,6.720000,0.317777778,0.364444444,Brooklyn,AVENUE R,BEDFORD AVENUE,EAST 26 STREET
314480318630335980,2021-06-01,2022-06-23,387,6.720000,7.240000,0.364444444,0.306666667,Brooklyn,AVENUE R,BEDFORD AVENUE,EAST 26 STREET
314480318630335980,2022-06-23,2022-08-13,51,7.240000,8.050000,0.306666667,0.216666667,Brooklyn,AVENUE R,BEDFORD AVENUE,EAST 26 STREET
314480318630335980,2022-08-13,2023-10-31,444,8.050000,9.510000,0.216666667,0.054444444,Brooklyn,AVENUE R,BEDFORD AVENUE,EAST 26 STREET
314480318630335980,2023-10-31,2025-02-08,466,9.510000,5.350000,0.054444444,0.516666667,Brooklyn,AVENUE R,BEDFORD AVENUE,EAST 26 STREET
314480318630335980,2025-02-08,2026-04-08,424,5.350000,6.990000,0.516666667,0.334444444,Brooklyn,AVENUE R,BEDFORD AVENUE,EAST 26 STREET
314480335630335680,2018-05-23,2018-09-06,106,6.300000,7.870000,0.411111111,0.236666667,Brooklyn,AVENUE R,EAST 18 STREET,EAST 19 STREET
314480335630335680,2018-09-06,2019-11-14,434,7.870000,7.070000,0.236666667,0.325555556,Brooklyn,AVENUE R,EAST 18 STREET,EAST 19 STREET
314480335630335680,2019-11-14,2021-06-01,565,7.070000,6.750000,0.325555556,0.361111111,Brooklyn,AVENUE R,EAST 18 STREET,EAST 19 STREET
314480335630335680,2021-06-01,2022-06-23,387,6.750000,10.000000,0.361111111,0.000000000,Brooklyn,AVENUE R,EAST 18 STREET,EAST 19 STREET
314480335630335680,2022-06-23,2022-08-13,51,10.000000,9.190000,0.000000000,0.090000000,Brooklyn,AVENUE R,EAST 18 STREET,EAST 19 STREET
314480335630335680,2022-08-13,2023-10-31,444,9.190000,10.000000,0.090000000,0.000000000,Brooklyn,AVENUE R,EAST 18 STREET,EAST 19 STREET
314480335630335680,2023-10-31,2025-02-08,466,10.000000,8.760000,0.000000000,0.137777778,Brooklyn,AVENUE R,EAST 18 STREET,EAST 19 STREET
314480335630335680,2025-02-08,2026-04-08,424,8.760000,6.570000,0.137777778,0.381111111,Brooklyn,AVENUE R,EAST 18 STREET,EAST 19 STREET
314480335980336030,2018-05-23,2018-09-06,106,8.050000,9.110000,0.216666667,0.098888889,Brooklyn,AVENUE R,EAST 26 STREET,EAST 27 STREET
314480335980336030,2018-09-06,2019-09-18,377,9.110000,7.800000,0.098888889,0.244444444,Brooklyn,AVENUE R,EAST 26 STREET,EAST 27 STREET
314480335980336030,2019-09-18,2021-06-01,622,7.800000,7.540000,0.244444444,0.273333333,Brooklyn,AVENUE R,EAST 26 STREET,EAST 27 STREET
314480335980336030,2021-06-01,2022-06-23,387,7.540000,8.860000,0.273333333,0.126666667,Brooklyn,AVENUE R,EAST 26 STREET,EAST 27 STREET
314480335980336030,2022-06-23,2022-08-13,51,8.860000,7.800000,0.126666667,0.244444444,Brooklyn,AVENUE R,EAST 26 STREET,EAST 27 STREET
314480335980336030,2022-08-13,2023-10-31,444,7.800000,7.620000,0.244444444,0.264444444,Brooklyn,AVENUE R,EAST 26 STREET,EAST 27 STREET
314480335980336030,2023-10-31,2025-02-08,466,7.620000,4.600000,0.264444444,0.600000000,Brooklyn,AVENUE R,EAST 26 STREET,EAST 27 STREET
314480335980336030,2025-02-08,2026-04-08,424,4.600000,5.860000,0.600000000,0.460000000,Brooklyn,AVENUE R,EAST 26 STREET,EAST 27 STREET
314530318630335880,2018-05-23,2018-09-17,117,5.880000,10.000000,0.457777778,0.000000000,Brooklyn,AVENUE S,BEDFORD AVENUE,EAST 24 STREET
314530318630335880,2018-09-17,2019-09-18,366,10.000000,10.000000,0.000000000,0.000000000,Brooklyn,AVENUE S,BEDFORD AVENUE,EAST 24 STREET
314530318630335880,2019-09-18,2021-06-01,622,10.000000,9.190000,0.000000000,0.090000000,Brooklyn,AVENUE S,BEDFORD AVENUE,EAST 24 STREET
314530318630335880,2021-06-01,2022-06-23,387,9.190000,9.390000,0.090000000,0.067777778,Brooklyn,AVENUE S,BEDFORD AVENUE,EAST 24 STREET
314530318630335880,2022-06-23,2022-08-13,51,9.390000,9.930000,0.067777778,0.007777778,Brooklyn,AVENUE S,BEDFORD AVENUE,EAST 24 STREET
314530318630335880,2022-08-13,2023-10-31,444,9.930000,10.000000,0.007777778,0.000000000,Brooklyn,AVENUE S,BEDFORD AVENUE,EAST 24 STREET
314530318630335880,2023-10-31,2025-02-08,466,10.000000,7.560000,0.000000000,0.271111111,Brooklyn,AVENUE S,BEDFORD AVENUE,EAST 24 STREET
314530318630335880,2025-02-08,2026-04-08,424,7.560000,9.750000,0.271111111,0.027777778,Brooklyn,AVENUE S,BEDFORD AVENUE,EAST 24 STREET
314530318630335980,2018-05-23,2018-09-17,117,9.310000,10.000000,0.076666667,0.000000000,Brooklyn,AVENUE S,BEDFORD AVENUE,EAST 26 STREET
314530318630335980,2018-09-17,2019-09-18,366,10.000000,10.000000,0.000000000,0.000000000,Brooklyn,AVENUE S,BEDFORD AVENUE,EAST 26 STREET
314530318630335980,2019-09-18,2021-06-01,622,10.000000,10.000000,0.000000000,0.000000000,Brooklyn,AVENUE S,BEDFORD AVENUE,EAST 26 STREET
314530318630335980,2021-06-01,2022-06-23,387,10.000000,10.000000,0.000000000,0.000000000,Brooklyn,AVENUE S,BEDFORD AVENUE,EAST 26 STREET
314530318630335980,2022-06-23,2022-08-13,51,10.000000,10.000000,0.000000000,0.000000000,Brooklyn,AVENUE S,BEDFORD AVENUE,EAST 26 STREET
314530318630335980,2022-08-13,2023-10-31,444,10.000000,10.000000,0.000000000,0.000000000,Brooklyn,AVENUE S,BEDFORD AVENUE,EAST 26 STREET
314530318630335980,2023-10-31,2025-02-08,466,10.000000,9.440000,0.000000000,0.062222222,Brooklyn,AVENUE S,BEDFORD AVENUE,EAST 26 STREET
314530318630335980,2025-02-08,2026-04-08,424,9.440000,9.830000,0.062222222,0.018888889,Brooklyn,AVENUE S,BEDFORD AVENUE,EAST 26 STREET
314530335730335780,2018-05-23,2018-09-17,117,6.180000,10.000000,0.424444444,0.000000000,Brooklyn,AVENUE S,EAST 21 STREET,EAST 22 STREET
314530335730335780,2018-09-17,2019-09-18,366,10.000000,10.000000,0.000000000,0.000000000,Brooklyn,AVENUE S,EAST 21 STREET,EAST 22 STREET
314530335730335780,2019-09-18,2021-06-01,622,10.000000,9.930000,0.000000000,0.007777778,Brooklyn,AVENUE S,EAST 21 STREET,EAST 22 STREET
314530335730335780,2021-06-01,2022-06-23,387,9.930000,9.110000,0.007777778,0.098888889,Brooklyn,AVENUE S,EAST 21 STREET,EAST 22 STREET
314530335730335780,2022-06-23,2022-08-13,51,9.110000,9.110000,0.098888889,0.098888889,Brooklyn,AVENUE S,EAST 21 STREET,EAST 22 STREET
314530335730335780,2022-08-13,2023-10-31,444,9.110000,9.110000,0.098888889,0.098888889,Brooklyn,AVENUE S,EAST 21 STREET,EAST 22 STREET
314530335730335780,2023-10-31,2025-02-08,466,9.110000,6.990000,0.098888889,0.334444444,Brooklyn,AVENUE S,EAST 21 STREET,EAST 22 STREET
314530335730335780,2025-02-08,2026-04-08,424,6.990000,7.960000,0.334444444,0.226666667,Brooklyn,AVENUE S,EAST 21 STREET,EAST 22 STREET
314530335730367530,2018-05-23,2018-09-17,117,5.450000,10.000000,0.505555556,0.000000000,Brooklyn,AVENUE S,EAST 21 STREET,OCEAN AVENUE
314530335730367530,2018-09-17,2019-09-18,366,10.000000,9.190000,0.000000000,0.090000000,Brooklyn,AVENUE S,EAST 21 STREET,OCEAN AVENUE
314530335730367530,2019-09-18,2021-06-01,622,9.190000,9.110000,0.090000000,0.098888889,Brooklyn,AVENUE S,EAST 21 STREET,OCEAN AVENUE
314530335730367530,2021-06-01,2022-06-23,387,9.110000,9.930000,0.098888889,0.007777778,Brooklyn,AVENUE S,EAST 21 STREET,OCEAN AVENUE
314530335730367530,2022-06-23,2022-08-13,51,9.930000,9.930000,0.007777778,0.007777778,Brooklyn,AVENUE S,EAST 21 STREET,OCEAN AVENUE
314530335730367530,2022-08-13,2023-10-31,444,9.930000,8.130000,0.007777778,0.207777778,Brooklyn,AVENUE S,EAST 21 STREET,OCEAN AVENUE
314530335730367530,2023-10-31,2025-02-08,466,8.130000,7.260000,0.207777778,0.304444444,Brooklyn,AVENUE S,EAST 21 STREET,OCEAN AVENUE
314530335730367530,2025-02-08,2026-04-08,424,7.260000,9.930000,0.304444444,0.007777778,Brooklyn,AVENUE S,EAST 21 STREET,OCEAN AVENUE
314530335780335830,2018-05-23,2018-09-17,117,6.180000,10.000000,0.424444444,0.000000000,Brooklyn,AVENUE S,EAST 22 STREET,EAST 23 STREET
314530335780335830,2018-09-17,2019-09-18,366,10.000000,9.190000,0.000000000,0.090000000,Brooklyn,AVENUE S,EAST 22 STREET,EAST 23 STREET
314530335780335830,2019-09-18,2021-06-01,622,9.190000,9.110000,0.090000000,0.098888889,Brooklyn,AVENUE S,EAST 22 STREET,EAST 23 STREET
314530335780335830,2021-06-01,2022-06-23,387,9.110000,9.110000,0.098888889,0.098888889,Brooklyn,AVENUE S,EAST 22 STREET,EAST 23 STREET
314530335780335830,2022-06-23,2022-08-13,51,9.110000,9.110000,0.098888889,0.098888889,Brooklyn,AVENUE S,EAST 22 STREET,EAST 23 STREET
314530335780335830,2022-08-13,2023-10-31,444,9.110000,9.110000,0.098888889,0.098888889,Brooklyn,AVENUE S,EAST 22 STREET,EAST 23 STREET
314530335780335830,2023-10-31,2025-02-08,466,9.110000,6.640000,0.098888889,0.373333333,Brooklyn,AVENUE S,EAST 22 STREET,EAST 23 STREET
314530335780335830,2025-02-08,2026-04-08,424,6.640000,7.990000,0.373333333,0.223333333,Brooklyn,AVENUE S,EAST 22 STREET,EAST 23 STREET
314530335830335880,2018-05-23,2018-09-17,117,6.180000,10.000000,0.424444444,0.000000000,Brooklyn,AVENUE S,EAST 23 STREET,EAST 24 STREET
314530335830335880,2018-09-17,2019-09-18,366,10.000000,10.000000,0.000000000,0.000000000,Brooklyn,AVENUE S,EAST 23 STREET,EAST 24 STREET
314530335830335880,2019-09-18,2021-06-01,622,10.000000,9.930000,0.000000000,0.007777778,Brooklyn,AVENUE S,EAST 23 STREET,EAST 24 STREET
314530335830335880,2021-06-01,2022-06-23,387,9.930000,9.930000,0.007777778,0.007777778,Brooklyn,AVENUE S,EAST 23 STREET,EAST 24 STREET
314530335830335880,2022-06-23,2022-08-13,51,9.930000,9.930000,0.007777778,0.007777778,Brooklyn,AVENUE S,EAST 23 STREET,EAST 24 STREET
314530335830335880,2022-08-13,2023-10-31,444,9.930000,9.690000,0.007777778,0.034444444,Brooklyn,AVENUE S,EAST 23 STREET,EAST 24 STREET
314530335830335880,2023-10-31,2025-02-08,466,9.690000,6.750000,0.034444444,0.361111111,Brooklyn,AVENUE S,EAST 23 STREET,EAST 24 STREET
314530335830335880,2025-02-08,2026-04-08,424,6.750000,9.930000,0.361111111,0.007777778,Brooklyn,AVENUE S,EAST 23 STREET,EAST 24 STREET
314530335980336030,2018-05-23,2018-09-17,117,5.880000,10.000000,0.457777778,0.000000000,Brooklyn,AVENUE S,EAST 26 STREET,EAST 27 STREET
314530335980336030,2018-09-17,2019-09-18,366,10.000000,10.000000,0.000000000,0.000000000,Brooklyn,AVENUE S,EAST 26 STREET,EAST 27 STREET
314530335980336030,2019-09-18,2021-06-01,622,10.000000,10.000000,0.000000000,0.000000000,Brooklyn,AVENUE S,EAST 26 STREET,EAST 27 STREET
314530335980336030,2021-06-01,2022-06-23,387,10.000000,9.930000,0.000000000,0.007777778,Brooklyn,AVENUE S,EAST 26 STREET,EAST 27 STREET
314530335980336030,2022-06-23,2022-08-13,51,9.930000,10.000000,0.007777778,0.000000000,Brooklyn,AVENUE S,EAST 26 STREET,EAST 27 STREET
314530335980336030,2022-08-13,2023-10-31,444,10.000000,9.930000,0.000000000,0.007777778,Brooklyn,AVENUE S,EAST 26 STREET,EAST 27 STREET
314530335980336030,2023-10-31,2025-02-08,466,9.930000,9.590000,0.007777778,0.045555556,Brooklyn,AVENUE S,EAST 26 STREET,EAST 27 STREET
314530335980336030,2025-02-08,2026-04-08,424,9.590000,9.680000,0.045555556,0.035555556,Brooklyn,AVENUE S,EAST 26 STREET,EAST 27 STREET
314530336030336080,2018-05-23,2018-09-17,117,6.810000,10.000000,0.354444444,0.000000000,Brooklyn,AVENUE S,EAST 27 STREET,EAST 28 STREET
314530336030336080,2018-09-17,2019-09-18,366,10.000000,10.000000,0.000000000,0.000000000,Brooklyn,AVENUE S,EAST 27 STREET,EAST 28 STREET
314530336030336080,2019-09-18,2021-06-01,622,10.000000,7.140000,0.000000000,0.317777778,Brooklyn,AVENUE S,EAST 27 STREET,EAST 28 STREET
314530336030336080,2021-06-01,2022-06-23,387,7.140000,8.930000,0.317777778,0.118888889,Brooklyn,AVENUE S,EAST 27 STREET,EAST 28 STREET
314530336030336080,2022-06-23,2022-08-13,51,8.930000,9.110000,0.118888889,0.098888889,Brooklyn,AVENUE S,EAST 27 STREET,EAST 28 STREET
314530336030336080,2022-08-13,2023-10-31,444,9.110000,9.930000,0.098888889,0.007777778,Brooklyn,AVENUE S,EAST 27 STREET,EAST 28 STREET
314530336030336080,2023-10-31,2025-02-08,466,9.930000,8.620000,0.007777778,0.153333333,Brooklyn,AVENUE S,EAST 27 STREET,EAST 28 STREET
314530336030336080,2025-02-08,2026-04-08,424,8.620000,8.150000,0.153333333,0.205555556,Brooklyn,AVENUE S,EAST 27 STREET,EAST 28 STREET
314530336080336130,2018-05-23,2018-09-07,107,10.000000,9.190000,0.000000000,0.090000000,Brooklyn,AVENUE S,EAST 28 STREET,EAST 29 STREET
314530336080336130,2018-09-07,2019-09-18,376,9.190000,9.190000,0.090000000,0.090000000,Brooklyn,AVENUE S,EAST 28 STREET,EAST 29 STREET
314530336080336130,2019-09-18,2021-06-01,622,9.190000,9.010000,0.090000000,0.110000000,Brooklyn,AVENUE S,EAST 28 STREET,EAST 29 STREET
314530336080336130,2021-06-01,2022-06-23,387,9.010000,9.010000,0.110000000,0.110000000,Brooklyn,AVENUE S,EAST 28 STREET,EAST 29 STREET
314530336080336130,2022-06-23,2022-08-13,51,9.010000,9.930000,0.110000000,0.007777778,Brooklyn,AVENUE S,EAST 28 STREET,EAST 29 STREET
314530336080336130,2022-08-13,2023-10-31,444,9.930000,8.770000,0.007777778,0.136666667,Brooklyn,AVENUE S,EAST 28 STREET,EAST 29 STREET
314530336080336130,2023-10-31,2025-02-08,466,8.770000,6.600000,0.136666667,0.377777778,Brooklyn,AVENUE S,EAST 28 STREET,EAST 29 STREET
314530336080336130,2025-02-08,2026-04-08,424,6.600000,8.390000,0.377777778,0.178888889,Brooklyn,AVENUE S,EAST 28 STREET,EAST 29 STREET
314530336130367030,2018-05-23,2018-09-17,117,8.560000,10.000000,0.160000000,0.000000000,Brooklyn,AVENUE S,EAST 29 STREET,NOSTRAND AVENUE
314530336130367030,2018-09-17,2019-09-18,366,10.000000,10.000000,0.000000000,0.000000000,Brooklyn,AVENUE S,EAST 29 STREET,NOSTRAND AVENUE
314530336130367030,2019-09-18,2021-06-01,622,10.000000,8.490000,0.000000000,0.167777778,Brooklyn,AVENUE S,EAST 29 STREET,NOSTRAND AVENUE
314530336130367030,2021-06-01,2022-06-23,387,8.490000,8.570000,0.167777778,0.158888889,Brooklyn,AVENUE S,EAST 29 STREET,NOSTRAND AVENUE
314530336130367030,2022-06-23,2022-08-13,51,8.570000,9.930000,0.158888889,0.007777778,Brooklyn,AVENUE S,EAST 29 STREET,NOSTRAND AVENUE
314530336130367030,2022-08-13,2023-10-31,444,9.930000,9.110000,0.007777778,0.098888889,Brooklyn,AVENUE S,EAST 29 STREET,NOSTRAND AVENUE
314530336130367030,2023-10-31,2025-02-08,466,9.110000,6.480000,0.098888889,0.391111111,Brooklyn,AVENUE S,EAST 29 STREET,NOSTRAND AVENUE
314530336130367030,2025-02-08,2026-04-08,424,6.480000,6.770000,0.391111111,0.358888889,Brooklyn,AVENUE S,EAST 29 STREET,NOSTRAND AVENUE
314530381830391130,2018-05-07,2018-05-21,14,9.840000,9.680000,0.017777778,0.035555556,Brooklyn,AVENUE S,STILLWELL AVENUE,WEST 13 STREET
314530381830391130,2018-05-21,2019-03-20,303,9.680000,8.930000,0.035555556,0.118888889,Brooklyn,AVENUE S,STILLWELL AVENUE,WEST 13 STREET
314530381830391130,2019-03-20,2020-11-09,600,8.930000,10.000000,0.118888889,0.000000000,Brooklyn,AVENUE S,STILLWELL AVENUE,WEST 13 STREET
314530381830391130,2020-11-09,2021-11-06,362,10.000000,10.000000,0.000000000,0.000000000,Brooklyn,AVENUE S,STILLWELL AVENUE,WEST 13 STREET
314530381830391130,2021-11-06,2023-03-01,480,10.000000,9.830000,0.000000000,0.018888889,Brooklyn,AVENUE S,STILLWELL AVENUE,WEST 13 STREET
314530381830391130,2023-03-01,2024-02-26,362,9.830000,10.000000,0.018888889,0.000000000,Brooklyn,AVENUE S,STILLWELL AVENUE,WEST 13 STREET
314530381830391130,2024-02-26,2025-03-18,386,10.000000,9.930000,0.000000000,0.007777778,Brooklyn,AVENUE S,STILLWELL AVENUE,WEST 13 STREET
314530381830391130,2025-03-18,2026-04-20,398,9.930000,9.930000,0.007777778,0.007777778,Brooklyn,AVENUE S,STILLWELL AVENUE,WEST 13 STREET
314530390630390680,2018-05-07,2018-05-21,14,7.380000,6.180000,0.291111111,0.424444444,Brooklyn,AVENUE S,WEST 3 STREET,WEST 4 STREET
314530390630390680,2018-05-21,2019-03-20,303,6.180000,8.240000,0.424444444,0.195555556,Brooklyn,AVENUE S,WEST 3 STREET,WEST 4 STREET
314530390630390680,2019-03-20,2020-11-09,600,8.240000,10.000000,0.195555556,0.000000000,Brooklyn,AVENUE S,WEST 3 STREET,WEST 4 STREET
314530390630390680,2020-11-09,2021-11-06,362,10.000000,10.000000,0.000000000,0.000000000,Brooklyn,AVENUE S,WEST 3 STREET,WEST 4 STREET
314530390630390680,2021-11-06,2023-03-01,480,10.000000,9.830000,0.000000000,0.018888889,Brooklyn,AVENUE S,WEST 3 STREET,WEST 4 STREET
314530390630390680,2023-03-01,2024-02-26,362,9.830000,9.930000,0.018888889,0.007777778,Brooklyn,AVENUE S,WEST 3 STREET,WEST 4 STREET
314530390630390680,2024-02-26,2025-03-18,386,9.930000,9.110000,0.007777778,0.098888889,Brooklyn,AVENUE S,WEST 3 STREET,WEST 4 STREET
314530390630390680,2025-03-18,2026-04-20,398,9.110000,7.610000,0.098888889,0.265555556,Brooklyn,AVENUE S,WEST 3 STREET,WEST 4 STREET
314530390680390730,2018-05-07,2018-05-21,14,7.560000,8.240000,0.271111111,0.195555556,Brooklyn,AVENUE S,WEST 4 STREET,WEST 5 STREET
314530390680390730,2018-05-21,2019-03-20,303,8.240000,7.500000,0.195555556,0.277777778,Brooklyn,AVENUE S,WEST 4 STREET,WEST 5 STREET
314530390680390730,2019-03-20,2020-11-09,600,7.500000,10.000000,0.277777778,0.000000000,Brooklyn,AVENUE S,WEST 4 STREET,WEST 5 STREET
314530390680390730,2020-11-09,2021-11-06,362,10.000000,10.000000,0.000000000,0.000000000,Brooklyn,AVENUE S,WEST 4 STREET,WEST 5 STREET
314530390680390730,2021-11-06,2023-02-27,478,10.000000,9.110000,0.000000000,0.098888889,Brooklyn,AVENUE S,WEST 4 STREET,WEST 5 STREET
314530390680390730,2023-02-27,2024-02-26,364,9.110000,9.930000,0.098888889,0.007777778,Brooklyn,AVENUE S,WEST 4 STREET,WEST 5 STREET
314530390680390730,2024-02-26,2025-03-18,386,9.930000,9.930000,0.007777778,0.007777778,Brooklyn,AVENUE S,WEST 4 STREET,WEST 5 STREET
314530390680390730,2025-03-18,2026-04-20,398,9.930000,7.950000,0.007777778,0.227777778,Brooklyn,AVENUE S,WEST 4 STREET,WEST 5 STREET
314530390730390780,2018-05-07,2018-05-21,14,8.860000,9.030000,0.126666667,0.107777778,Brooklyn,AVENUE S,WEST 5 STREET,WEST 6 STREET
314530390730390780,2018-05-21,2019-03-20,303,9.030000,7.780000,0.107777778,0.246666667,Brooklyn,AVENUE S,WEST 5 STREET,WEST 6 STREET
314530390730390780,2019-03-20,2020-11-09,600,7.780000,10.000000,0.246666667,0.000000000,Brooklyn,AVENUE S,WEST 5 STREET,WEST 6 STREET
314530390730390780,2020-11-09,2021-11-06,362,10.000000,9.110000,0.000000000,0.098888889,Brooklyn,AVENUE S,WEST 5 STREET,WEST 6 STREET
314530390730390780,2021-11-06,2023-02-27,478,9.110000,9.930000,0.098888889,0.007777778,Brooklyn,AVENUE S,WEST 5 STREET,WEST 6 STREET
314530390730390780,2023-02-27,2024-02-26,364,9.930000,9.110000,0.007777778,0.098888889,Brooklyn,AVENUE S,WEST 5 STREET,WEST 6 STREET
314530390730390780,2024-02-26,2025-03-18,386,9.110000,9.110000,0.098888889,0.098888889,Brooklyn,AVENUE S,WEST 5 STREET,WEST 6 STREET
314530390730390780,2025-03-18,2026-04-20,398,9.110000,8.050000,0.098888889,0.216666667,Brooklyn,AVENUE S,WEST 5 STREET,WEST 6 STREET
314530390780390830,2018-05-07,2018-05-21,14,8.770000,6.180000,0.136666667,0.424444444,Brooklyn,AVENUE S,WEST 6 STREET,WEST 7 STREET
314530390780390830,2018-05-21,2019-03-20,303,6.180000,9.010000,0.424444444,0.110000000,Brooklyn,AVENUE S,WEST 6 STREET,WEST 7 STREET
314530390780390830,2019-03-20,2020-11-09,600,9.010000,9.190000,0.110000000,0.090000000,Brooklyn,AVENUE S,WEST 6 STREET,WEST 7 STREET
314530390780390830,2020-11-09,2021-11-06,362,9.190000,10.000000,0.090000000,0.000000000,Brooklyn,AVENUE S,WEST 6 STREET,WEST 7 STREET
314530390780390830,2021-11-06,2023-02-27,478,10.000000,7.240000,0.000000000,0.306666667,Brooklyn,AVENUE S,WEST 6 STREET,WEST 7 STREET
314530390780390830,2023-02-27,2024-02-26,364,7.240000,9.930000,0.306666667,0.007777778,Brooklyn,AVENUE S,WEST 6 STREET,WEST 7 STREET
314530390780390830,2024-02-26,2025-03-18,386,9.930000,8.050000,0.007777778,0.216666667,Brooklyn,AVENUE S,WEST 6 STREET,WEST 7 STREET
314530390780390830,2025-03-18,2026-04-20,398,8.050000,8.710000,0.216666667,0.143333333,Brooklyn,AVENUE S,WEST 6 STREET,WEST 7 STREET
314530390880390930,2018-05-07,2018-05-21,14,6.690000,6.810000,0.367777778,0.354444444,Brooklyn,AVENUE S,WEST 8 STREET,WEST 9 STREET
314530390880390930,2018-05-21,2019-03-20,303,6.810000,7.610000,0.354444444,0.265555556,Brooklyn,AVENUE S,WEST 8 STREET,WEST 9 STREET
314530390880390930,2019-03-20,2020-11-09,600,7.610000,9.190000,0.265555556,0.090000000,Brooklyn,AVENUE S,WEST 8 STREET,WEST 9 STREET
314530390880390930,2020-11-09,2021-11-06,362,9.190000,9.110000,0.090000000,0.098888889,Brooklyn,AVENUE S,WEST 8 STREET,WEST 9 STREET
314530390880390930,2021-11-06,2023-02-27,478,9.110000,8.490000,0.098888889,0.167777778,Brooklyn,AVENUE S,WEST 8 STREET,WEST 9 STREET
314530390880390930,2023-02-27,2024-02-26,364,8.490000,7.640000,0.167777778,0.262222222,Brooklyn,AVENUE S,WEST 8 STREET,WEST 9 STREET
314530390880390930,2024-02-26,2025-03-18,386,7.640000,8.720000,0.262222222,0.142222222,Brooklyn,AVENUE S,WEST 8 STREET,WEST 9 STREET
314530390880390930,2025-03-18,2026-04-20,398,8.720000,7.540000,0.142222222,0.273333333,Brooklyn,AVENUE S,WEST 8 STREET,WEST 9 STREET
314530390930390980,2018-05-07,2018-05-21,14,5.620000,5.190000,0.486666667,0.534444444,Brooklyn,AVENUE S,WEST 9 STREET,WEST 10 STREET
314530390930390980,2018-05-21,2019-03-20,303,5.190000,6.180000,0.534444444,0.424444444,Brooklyn,AVENUE S,WEST 9 STREET,WEST 10 STREET
314530390930390980,2019-03-20,2020-11-09,600,6.180000,10.000000,0.424444444,0.000000000,Brooklyn,AVENUE S,WEST 9 STREET,WEST 10 STREET
314530390930390980,2020-11-09,2021-11-06,362,10.000000,10.000000,0.000000000,0.000000000,Brooklyn,AVENUE S,WEST 9 STREET,WEST 10 STREET
314530390930390980,2021-11-06,2023-02-27,478,10.000000,9.830000,0.000000000,0.018888889,Brooklyn,AVENUE S,WEST 9 STREET,WEST 10 STREET
314530390930390980,2023-02-27,2024-02-26,364,9.830000,9.690000,0.018888889,0.034444444,Brooklyn,AVENUE S,WEST 9 STREET,WEST 10 STREET
